cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,1408,4096,512,ck,14,2,11.1235,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,530.91,1290.28,0.0002
256,1408,7168,2048,ck,14,2,34.9489,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1182.84,1080.11,0.0003
256,1408,4608,7168,ck,13,0,67.567,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1376.6,830.27,0
256,1408,7168,2304,ck,14,2,39.6157,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1173.94,1008.29,0.0003
256,1408,128,7168,asm,15,8,10.1742,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,253.95,1117.58,0.0055
256,1408,2112,7168,ck,15,1,46.709,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,912.69,667.51,0.0058
256,1408,2240,7168,ck,2,3,55.1594,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,819.71,588.42,0.0004
256,1408,8192,1536,ck,13,0,31.7962,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1114.39,1189.27,0
256,1408,11264,1536,ck,13,1,40.8609,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1192.36,1252.63,0.0
256,1472,3072,1536,ck,14,1,18.562,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,748.39,863.24,0.0
256,1472,4096,512,ck,16,2,11.3453,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,544.19,1314.15,0.0
256,1472,7168,2048,ck,13,0,37.9293,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1139.44,1022.88,0.0
256,1472,4608,7168,ck,13,0,69.698,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1395.17,819.93,0.0
256,1472,7168,2304,ck,13,0,41.5365,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1170.55,987.3,0.0
256,1472,128,7168,asm,15,8,10.4621,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,258.18,1132.24,0.0121
256,1472,2112,7168,ck,15,2,47.2406,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,943.44,675.43,0.0062
256,1472,2240,7168,ck,15,0,55.4447,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,852.56,598.83,0.0067
256,1472,8192,1536,ck,13,0,32.4447,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1141.76,1200.85,0
256,1472,11264,1536,ck,13,3,41.599,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1224.44,1267.43,0.0
256,1536,3072,1536,ck,14,2,18.5729,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,780.47,889.2,0.0001
256,1536,4096,512,ck,16,1,11.4763,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,561.37,1347.69,0.0
256,1536,7168,2048,ck,13,1,37.3297,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1208.08,1067.4,0.0
256,1536,4608,7168,ck,13,0,74.1864,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1367.75,784.46,0
256,1536,7168,2304,ck,13,1,41.6893,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1216.96,1009.23,0.0
256,1536,128,7168,asm,31,8,10.8903,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,258.81,1131.35,0.0136
256,1536,2112,7168,ck,15,3,56.0902,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,829.14,581.87,0.0063
256,1536,2240,7168,ck,15,1,56.6377,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,870.89,599.38,0.0069
256,1536,8192,1536,ck,13,3,32.7976,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1178.58,1222.9,0.0
256,1536,11264,1536,ck,13,0,47.4698,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1119.66,1143.12,0
256,1600,3072,1536,ck,14,3,18.8508,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,801.0,902.17,0.0001
256,1600,4096,512,ck,11,3,12.1772,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,551.1,1315.87,0.0
256,1600,7168,2048,ck,13,1,38.9505,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1206.05,1049.91,0.0
256,1600,4608,7168,ck,13,0,76.2076,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1386.95,777.41,0
256,1600,7168,2304,ck,13,0,42.8905,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1232.17,1005.8,0.0
256,1600,128,7168,asm,23,8,11.2312,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,261.42,1139.32,0.0047
256,1600,2112,7168,ck,15,2,56.5454,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,856.73,590.07,0.0068
256,1600,2240,7168,ck,15,2,58.1541,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,883.52,596.57,0.0071
256,1600,8192,1536,ck,14,2,38.9245,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1034.45,1059.87,0.0002
256,1600,11264,1536,ck,13,0,48.686,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1137.18,1146.2,0
256,1664,3072,1536,ck,14,1,18.8912,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,831.26,926.26,0.0001
256,1664,4096,512,ck,11,0,12.3475,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,565.24,1342.83,0.0
256,1664,7168,2048,ck,13,2,39.1433,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1248.11,1071.53,0.0
256,1664,4608,7168,ck,13,2,75.5728,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1454.55,797.82,0.0
256,1664,7168,2304,ck,13,0,44.1393,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1245.2,1001.47,0.0
256,1664,128,7168,asm,13,6,10.8834,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,280.56,1219.38,0.0021
256,1664,2112,7168,ck,15,2,57.1595,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,881.43,596.49,0.0073
256,1664,2240,7168,ck,15,1,58.1557,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,918.83,609.37,0.0081
256,1664,8192,1536,ck,13,2,38.7061,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1081.89,1095.48,0.0
256,1664,11264,1536,ck,13,3,48.4674,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1188.0,1183.15,0.0
256,1728,3072,1536,ck,14,0,19.1946,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,849.59,937.22,0.0001
256,1728,4096,512,ck,11,1,12.4536,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,581.98,1376.12,0.0
256,1728,7168,2048,ck,13,2,39.6049,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1281.01,1085.51,0.0
256,1728,4608,7168,ck,13,3,76.958,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1483.3,797.08,0.0
256,1728,7168,2304,ck,13,1,45.0662,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1266.49,1004.5,0.0
256,1728,128,7168,asm,23,8,11.3761,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,278.73,1208.34,0.0027
256,1728,2112,7168,ck,15,1,58.4338,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,895.37,595.96,0.0077
256,1728,2240,7168,ck,2,1,59.647,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,930.32,606.64,0.0005
256,1728,8192,1536,ck,13,0,39.0433,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1113.8,1115.39,0.0
256,1728,11264,1536,ck,13,0,49.8322,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1199.91,1181.65,0.0
256,1792,3072,1536,ck,14,1,19.3262,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,875.05,956.27,0.0001
256,1792,4096,512,ck,11,1,12.5652,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,598.18,1408.23,0.0
256,1792,7168,2048,ck,14,1,45.0106,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1168.91,978.44,0.0003
256,1792,4608,7168,ck,13,0,78.8364,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1501.59,791.39,0.0
256,1792,7168,2304,ck,13,1,49.7486,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1189.78,931.36,0.0
256,1792,128,7168,asm,23,8,11.6799,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,281.54,1217.59,0.0123
256,1792,2112,7168,ck,15,0,58.5148,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,927.24,607.59,0.0137
256,1792,2240,7168,ck,15,0,60.4126,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,952.55,611.29,0.0131
256,1792,8192,1536,ck,13,0,39.9475,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1128.91,1118.86,0
256,1792,11264,1536,ck,13,0,50.5023,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1227.84,1196.46,0
256,1856,3072,1536,ck,14,2,19.6128,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,893.06,967.36,0.0001
256,1856,4096,512,ck,11,1,13.2214,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,588.79,1380.47,0.0
256,1856,7168,2048,ck,14,0,46.4731,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1172.56,970.21,0.0003
256,1856,4608,7168,ck,14,3,98.3699,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1246.4,644.9,0.0002
256,1856,7168,2304,ck,14,0,50.7571,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1207.79,933.84,0.0003
256,1856,128,7168,asm,23,8,10.726,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,317.53,1370.17,0.0045
256,1856,2112,7168,ck,2,2,60.6023,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,927.28,598.7,0.0006
256,1856,2240,7168,ck,15,0,62.0007,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,961.3,607.65,0.0083
256,1856,8192,1536,ck,13,0,41.1411,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1135.31,1114.27,0
256,1856,11264,1536,ck,13,1,51.6266,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1243.99,1200.24,0.0
256,1920,3072,1536,ck,14,0,19.807,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,914.8,982.69,0.0002
256,1920,4096,512,ck,11,1,13.6247,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,591.06,1380.5,0.0
256,1920,7168,2048,ck,13,2,46.4202,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1214.37,993.91,0.0
256,1920,4608,7168,ck,14,0,99.6721,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1272.53,647.0,0.0002
256,1920,7168,2304,ck,13,0,52.3907,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1210.48,925.05,0
256,1920,128,7168,asm,12,5,11.6706,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,301.89,1299.98,0.0025
256,1920,2112,7168,ck,2,1,62.4284,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,931.2,592.86,0.0006
256,1920,2240,7168,ck,15,2,69.1036,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,892.23,555.98,0.0082
256,1920,8192,1536,ck,13,3,42.1933,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1145.17,1113.67,0.0
256,1920,11264,1536,ck,13,1,57.8779,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1147.9,1097.21,0.0
256,1984,3072,1536,ck,14,3,20.2425,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,924.95,985.83,0.0001
256,1984,4096,512,ck,16,2,13.8804,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,599.51,1395.2,0.0
256,1984,7168,2048,ck,13,3,49.5392,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1175.85,952.5,0.0
256,1984,4608,7168,ck,14,0,101.9497,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1285.57,642.83,0.0002
256,1984,7168,2304,ck,13,0,54.3635,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1205.44,911.07,0
256,1984,128,7168,asm,39,8,12.6948,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,286.78,1232.53,0.011
256,1984,2112,7168,ck,15,1,63.9223,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,939.75,590.41,0.0084
256,1984,2240,7168,ck,15,2,70.213,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,907.4,557.82,0.0077
256,1984,8192,1536,ck,13,0,43.673,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1143.25,1102.2,0
256,1984,11264,1536,ck,13,1,58.732,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1168.91,1107.48,0.0
256,2048,3072,1536,ck,14,3,20.2985,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,952.16,1007.33,0.0002
256,2048,4096,512,ck,9,3,14.4315,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,595.22,1380.52,0.0
256,2048,7168,2048,ck,13,1,49.8865,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1205.33,966.88,0.0
256,2048,4608,7168,ck,14,3,106.3731,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1271.86,625.95,0.0002
256,2048,7168,2304,ck,13,0,55.6578,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1215.39,909.02,0.0
256,2048,128,7168,asm,3,4,12.039,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,312.16,1339.14,0.0017
256,2048,2112,7168,ck,17,0,74.1411,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,836.36,518.87,0.0
256,2048,2240,7168,ck,17,1,74.9805,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,877.12,532.29,0.0
256,2048,8192,1536,ck,13,3,44.8748,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1148.52,1098.23,0.0
256,2048,11264,1536,ck,13,2,62.1034,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1141.11,1072.16,0.0
256,4096,3072,1536,ck,13,0,33.098,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1167.89,1092.99,0
256,4096,4096,512,ck,16,1,23.8701,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,719.72,1581.42,0.0
256,4096,7168,2048,ck,13,0,85.7357,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1402.67,953.97,0.0
256,4096,4608,7168,ck,13,2,170.6318,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1585.77,586.87,0.0
256,4096,7168,2304,ck,13,0,94.5045,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1431.59,895.96,0.0
256,4096,128,7168,asm,36,5,15.9887,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,470.09,1959.27,0.0036
256,4096,2112,7168,ck,15,1,122.808,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1009.85,503.23,0.0085
256,4096,2240,7168,ck,15,1,125.1656,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1050.87,509.46,0.0092
256,4096,8192,1536,ck,13,0,80.1809,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1285.58,1072.37,0.0
256,4096,11264,1536,ck,13,2,105.4676,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1343.86,1098.61,0.0
256,8192,3072,1536,ck,13,1,61.2235,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1262.74,1104.69,0.0
256,8192,4096,512,ck,16,1,42.0877,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,816.38,1743.99,0.0
256,8192,7168,2048,ck,13,0,157.6682,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1525.47,944.37,0
256,8192,4608,7168,ck,13,0,303.8251,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1781.18,550.47,0
256,8192,7168,2304,ck,13,3,172.9382,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1564.62,883.73,0.0
256,8192,128,7168,ck,17,3,22.7383,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,661.1,2715.02,0.0
256,8192,2112,7168,ck,15,1,223.055,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1111.99,486.26,0.0093
256,8192,2240,7168,ck,15,2,231.8409,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1134.69,480.83,0.0095
256,8192,8192,1536,ck,13,1,147.3138,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1399.45,1081.93,0.0
256,8192,11264,1536,ck,13,0,191.915,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1477.05,1117.34,0.0
256,16384,3072,1536,ck,13,0,112.7521,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1371.32,1157.83,0
